,category,lat,lng,name,rating,reviews,yelpid
25,indpak,43.6582489,-79.3812866,Buffet Palace,2.5,37,buffet-palace-toronto
26,indpak,43.63877,-79.41628,Maurya East Indian Roti - Liberty Village,3.0,19,maurya-east-indian-roti-liberty-village-toronto
27,indpak,43.6769577,-79.3972162,Govinda's,3.5,21,govindas-toronto
28,indpak,43.65632,-79.4024,Debu's Indian Cuisine,3.5,6,debus-indian-cuisine-toronto
29,indpak,43.66566,-79.46935,North of Bombay,3.0,33,north-of-bombay-toronto
30,indpak,43.65497,-79.38648,Indian Biriyani House,2.5,39,indian-biriyani-house-toronto-2
31,indpak,43.66834,-79.4872199,Roti Time,3.5,49,roti-time-toronto
32,indpak,43.63951,-79.44674,Ginger Express,4.0,11,ginger-express-toronto
33,indpak,43.67237,-79.3228199,Gautama,3.5,41,gautama-toronto
34,indpak,43.6674614,-79.3689575,Suruthi's Take Out & Catering,4.5,4,suruthis-take-out-and-catering-toronto
35,indpak,43.6597480618,-79.4368550865,Al Aqsa Restaurant,4.0,1,al-aqsa-restaurant-toronto-2
36,indpak,43.6536713,-79.3800735,Amaya Express,2.5,31,amaya-express-toronto-6
37,indpak,43.6505593,-79.3776407,Touch,2.5,13,touch-toronto
38,indpak,43.6670275015,-79.369179998,Butter Chicken Factory,3.0,58,butter-chicken-factory-toronto
39,indpak,43.6674995,-79.3690414,Spice House Indian Cuisine,4.5,3,spice-house-indian-cuisine-toronto
40,indpak,43.67279,-79.41396,Annapurna Vegetarian Restaurant,3.5,28,annapurna-vegetarian-restaurant-toronto
41,indpak,43.6399973258,-79.3813508867,Jaipur Grill,2.5,12,jaipur-grill-toronto
42,indpak,43.72198,-79.30345,Masala Kitchen,4.0,12,masala-kitchen-toronto
43,indpak,43.6145493,-79.4888952,Kothur Indian Cuisine,4.0,27,kothur-indian-cuisine-toronto-2
44,indpak,43.699788833,-79.4318662615,Empire Grill  Indian Cuisine & Wine Bar,3.5,7,empire-grill-indian-cuisine-and-wine-bar-toronto
45,indpak,43.6657,-79.47002,High Park Spicy House,3.0,14,high-park-spicy-house-toronto
46,indpak,43.67171,-79.3234499,New Haandi 2000 Restaurant,3.0,28,new-haandi-2000-restaurant-toronto
47,indpak,43.6888999,-79.2995,Poonam Delite,3.5,16,poonam-delite-toronto-2
48,indpak,43.7055283,-79.375412,Amaya Express,3.0,20,amaya-express-toronto-4
49,indpak,43.67196,-79.32433,Lahore Chaat & Paan House,3.5,5,lahore-chaat-and-paan-house-toronto
0,indpak,43.67791,-79.44223,Tru Valu West Indian & Canadian Restaurant,5.0,1,tru-valu-west-indian-and-canadian-restaurant-toronto
1,indpak,43.6606731,-79.3660416,Sultan of Samosas,3.0,17,sultan-of-samosas-toronto-3
2,indpak,43.67037,-79.29917,Amma Roti House,4.0,10,amma-roti-house-toronto
3,indpak,43.70677,-79.44261,Shahi The Royal Roti,3.0,10,shahi-the-royal-roti-toronto-2
4,indpak,43.67237,-79.3228199,The Siddhartha,3.0,34,the-siddhartha-toronto
5,indpak,43.65869,-79.44259,Curry Kitchen Toronto Indian Home Cooking,2.5,4,curry-kitchen-toronto-indian-home-cooking-toronto
6,indpak,43.6878395,-79.2821579,Punjabi Chaat Palace,4.0,2,punjabi-chaat-palace-toronto
7,indpak,43.70435,-79.34978,Hakka Garden Chinese Restaurant,3.5,40,hakka-garden-chinese-restaurant-toronto
8,indpak,43.66843,-79.3867999,Exotic Tandoori Restaurant,3.0,2,exotic-tandoori-restaurant-toronto
9,indpak,43.6512299,-79.3675537,Amaya Express,2.5,8,amaya-express-toronto-10
10,indpak,43.6716805,-79.3250961,Taste Of Tandooree And Sweets,4.0,4,taste-of-tandooree-and-sweets-toronto
11,indpak,43.7426604262,-79.3086605519,Pariwar restaurant,4.5,4,pariwar-restaurant-toronto
12,indpak,43.6796999,-79.33971,Danforth Dragon Restaurant,3.5,48,danforth-dragon-restaurant-toronto
13,indpak,43.654129,-79.391037,Curry Kitchen By the Grange,3.0,3,curry-kitchen-by-the-grange-toronto
14,indpak,43.66002,-79.39467,Veda Healthy IndianTakeout,3.5,13,veda-healthy-indiantakeout-toronto
15,indpak,43.7079638335,-79.4774818048,Hakka No. 1,3.5,21,hakka-no-1-toronto-2
16,indpak,43.67215,-79.32322,Mahar Restaurant Incorp,3.5,9,mahar-restaurant-incorp-toronto
17,indpak,43.67203,-79.3219699,Lahore Paan Center,3.5,10,lahore-paan-center-toronto
18,indpak,43.6563187,-79.4023972,Spicy Grill Indo Pak Cuisine,2.5,7,spicy-grill-indo-pak-cuisine-toronto
19,indpak,43.6656864338,-79.4737639278,Leela By Amaya,2.5,3,leela-by-amaya-toronto
20,indpak,43.6481174913,-79.3949502334,Authentic Taste Of Indian Cuisine,3.0,3,authentic-taste-of-indian-cuisine-toronto
21,indpak,43.6635399,-79.3725815,Kabab & Tikah House,2.0,4,kabab-and-tikah-house-toronto
22,indpak,43.66248,-79.33478,Stratengers Bar & Restaurant,3.5,50,stratengers-bar-and-restaurant-toronto
23,indpak,43.68969,-79.39513,Vivah Restaurant,1.0,1,vivah-restaurant-toronto
24,indpak,43.73023,-79.40319,Indian Bread Bar,1.5,14,indian-bread-bar-toronto
25,indpak,43.660323,-79.385445,Tandori,2.0,8,tandori-toronto
26,indpak,43.72214,-79.33583,Cafelicious,4.0,1,cafelicious-toronto
27,indpak,43.6131582,-79.4894658,Maurya East Indian Roti - Etobicoke,4.0,59,maurya-east-indian-roti-etobicoke-etobicoke
28,indpak,43.6707191,-79.3855133,Tandori,3.5,4,tandori-toronto-2
29,indpak,43.67205,-79.32225,India Paan,2.0,4,india-paan-toronto
30,indpak,43.65823,-79.39978,Tandoori Flavour,2.5,4,tandoori-flavour-toronto
31,indpak,43.6128799,-79.48927,TICH Modern Indian Cuisine - Take Out,4.5,2,tich-modern-indian-cuisine-take-out-toronto
32,indpak,43.6605797,-79.400589,VEDA - Healthy Indian Takeout,3.5,3,veda-healthy-indian-takeout-toronto-2
33,indpak,43.67171,-79.32352,Baldev Cold Drink House,5.0,1,baldev-cold-drink-house-toronto
34,indpak,43.6163625,-79.4880767,Everest Hakka Cuisine,4.0,83,everest-hakka-cuisine-etobicoke
35,indpak,43.6644402,-79.4151382,Rajput's Bistro,2.0,1,rajputs-bistro-toronto
36,indpak,43.67208,-79.32204,Nitya Restaurant,3.5,3,nitya-restaurant-toronto
37,indpak,43.6828108943,-79.325876981,Spice Heaven,3.5,3,spice-heaven-toronto
38,indpak,43.67248,-79.32226,Liberty Paan Corner,4.0,1,liberty-paan-corner-toronto
39,indpak,43.69724,-79.44203,Mainsha Restaurant,3.5,11,mainsha-restaurant-york
40,indpak,43.6579704,-79.3711472,786 Halal Biryani House,2.0,6,786-halal-biryani-house-toronto
41,indpak,43.70002,-79.42882,Bombay Masala,5.0,1,bombay-masala-york
42,indpak,43.725686467,-79.4504406158,Amaya Express,2.0,29,amaya-express-toronto-7
43,indpak,43.73092,-79.3058,Blue Water Curry & Roti Restaurant,4.0,11,blue-water-curry-and-roti-restaurant-north-york
44,indpak,43.6448478699,-79.3851928711,Amaya,2.0,1,amaya-toronto-5
45,indpak,43.74366,-79.30158,Patna Kabab House,3.5,34,patna-kabab-house-scarborough
46,indpak,43.74357,-79.30183,Chandra Mahal Buriyani House,3.0,1,chandra-mahal-buriyani-house-toronto
47,indpak,43.6672561,-79.3128805,The Mumbai House,2.5,5,the-mumbai-house-toronto
48,indpak,43.6574,-79.38177,Soup It Up,3.0,1,soup-it-up-toronto-5
49,indpak,43.6673,-79.31292,Real Taste of India,3.0,4,real-taste-of-india-toronto
0,indpak,43.708466,-79.310248,Truly India,3.0,5,truly-india-toronto
1,indpak,43.67208,-79.32204,Skylark Restaurant,2.5,11,skylark-restaurant-toronto
2,indpak,43.67248,-79.32226,Tandoor,2.0,4,tandoor-toronto
3,indpak,43.71666,-79.45495,Peppers West Indian Takeout & Catering,4.0,1,peppers-west-indian-takeout-and-catering-north-york
4,indpak,43.6805687,-79.3375626,India Kitchen,1.0,2,india-kitchen-toronto
5,indpak,43.69336,-79.34225,Simba Grill,3.0,17,simba-grill-east-york
6,indpak,43.7218611,-79.3366624,Patio Indian Restaurant,5.0,1,patio-indian-restaurant-north-york
